Latitude,Longitude,Sample Date,pet,ppt,tmax,soil,aet
-34.005833,22.351111,11-02-2015,156.5,14.4,26.23,2.5,13.8
-23.658056,31.05,12-02-2015,177.1,36.1,34.719997,5.5,34.7
-27.671111,27.236944,12-02-2015,209.5,19.0,32.93,0.5,18.1
-28.376944,24.303056,12-02-2015,230.7,8.9,36.45,0.2,8.5
-30.568333,29.422778,12-02-2015,157.8,25.400000000000002,28.07,4.0,24.5
-31.031389,28.883333,12-02-2015,161.1,26.6,29.039999,2.3,25.300001
-30.86013889,29.07125,12-02-2015,161.8,25.700000000000003,29.439999,2.1000001,24.5
-30.570833,29.150556,12-02-2015,159.7,25.5,27.92,2.6000001,24.4
-28.338333,31.373611,12-02-2015,164.90001,37.0,31.349998,4.4,35.5
-24.679167,30.8025,13-02-2015,162.7,68.60000000000001,29.26,11.400001,66.4
-22.769722,30.886944,13-02-2015,183.1,46.6,34.85,6.6,44.8
-24.768889,31.39,13-02-2015,166.0,44.400000000000006,32.989998,8.2,42.8
-24.9675,31.516667,13-02-2015,167.90001,39.0,33.34,8.2,37.7
-27.573056,24.746389,13-02-2015,235.0,14.0,36.17,0.3,13.3
-27.902778,24.615556,13-02-2015,230.90001,11.600000000000001,36.51,0.2,11.0
-28.96362,19.15486,14-02-2015,253.7,0.2,38.5,0.0,0.2
-25.99136,27.84208,16-02-2015,187.6,46.0,31.01,2.9,43.9
-26.970278,27.211111,16-02-2015,199.8,28.6,32.09,1.3000001,27.2
-26.73806,27.59194,16-02-2015,193.3,33.9,31.109999,1.6,32.3
-26.45,28.085833,16-02-2015,186.7,38.7,30.5,1.9,36.9
-27.671111,27.236944,16-02-2015,209.5,19.0,32.93,0.5,18.1
-32.502778,19.535833,16-02-2015,234.0,5.0,34.0,2.1000001,5.0
-27.01011111,26.69808333,17-02-2015,210.0,25.5,32.84,0.5,24.2
-27.169444,29.233889,17-02-2015,177.0,34.4,29.41,1.8000001,32.8
-26.861111,28.884722,17-02-2015,182.40001,35.800000000000004,29.83,2.2,34.100002
-27.02314,28.59389,17-02-2015,185.5,33.800000000000004,30.33,2.0,32.2
-26.98472222,26.63227778,17-02-2015,207.8,26.200000000000003,32.93,0.5,24.9
-29.160278,26.573333,17-02-2015,220.1,10.0,33.69,0.4,9.5
-28.69485,28.23487,17-02-2015,186.40001,18.1,29.46,1.7,17.300001
-28.883333,27.89,17-02-2015,190.6,16.7,30.16,1.9,16.0
-31.436944,20.474722,17-02-2015,235.8,5.1000000000000005,33.149998,0.0,4.8
-34.075556,20.145556,17-02-2015,182.5,12.700000000000001,30.89,5.3,12.900001
-32.595833,19.009444,17-02-2015,221.2,6.6000000000000005,33.96,7.7000003,7.5
-25.45963889,28.26430556,17-02-2015,192.90001,49.300000000000004,32.93,3.7,47.100002
-28.068333,31.55,17-02-2015,176.1,14.0,33.53,4.5,13.6
-29.161667,23.696389,18-02-2015,232.1,4.3,37.1,0.0,4.1
-25.81048333,27.90955222,18-02-2015,191.90001,46.800000000000004,31.99,3.0,44.7
-22.225556,29.990556,18-02-2015,192.8,29.700000000000003,35.86,0.2,28.2
-29.641944,30.6875,18-02-2015,158.7,16.8,30.349998,6.0,16.4
-25.73411,27.21422,18-02-2015,194.2,47.300000000000004,32.07,1.9,45.0
-28.44555556,32.325,07-05-2015,162.3,13.5,31.01,10.3,14.7
-26.648056,27.089444,18-02-2015,197.3,32.9,31.9,1.5,31.300001
-26.880278,26.965,18-02-2015,201.8,28.6,32.53,1.2,27.300001
-28.116667,26.725278,18-02-2015,216.3,13.9,33.579998,0.4,13.2
-29.033333,23.983333,18-02-2015,230.7,5.5,36.78,0.1,5.3
-30.160091,27.40124,18-02-2015,201.2,13.200000000000001,31.57,0.5,12.6
-30.336111,27.359444,18-02-2015,201.5,13.4,31.58,0.6,12.8
-29.615556,27.065278,18-02-2015,208.7,11.700000000000001,32.219997,0.4,11.1
-25.57877778,29.12747222,18-02-2015,186.90001,50.2,32.3,3.4,48.0
-30.830556,26.921389,19-02-2015,205.40001,11.100000000000001,32.04,0.5,10.6
-28.141944,26.417778,19-02-2015,220.40001,13.3,33.989998,0.4,12.6
-31.000833,26.353056,19-02-2015,208.7,7.9,31.769999,0.3,7.5
-30.679722,26.7125,19-02-2015,211.40001,9.9,32.93,0.4,9.5
-34.250556,20.9925,19-02-2015,180.8,14.0,29.32,6.1,14.0
-33.31388889,19.07472222,19-02-2015,207.5,12.9,31.99,10.900001,14.6
-28.308889,31.9025,19-02-2015,171.8,21.6,33.18,8.2,21.9
-22.43772222,31.07805556,20-02-2015,196.40001,43.0,36.73,4.3,41.100002
-29.744167,29.905833,20-02-2015,161.0,26.900000000000002,29.539999,6.3,26.1
-29.658056,25.973333,20-02-2015,217.1,6.9,33.42,0.4,6.6
-29.7775,29.470833,23-02-2015,157.8,30.400000000000002,27.56,3.7,29.300001
-29.987778,29.851667,23-02-2015,155.3,28.3,28.689999,6.9,27.6
-29.744167,29.905833,23-02-2015,161.0,26.900000000000002,29.539999,6.3,26.1
-26.45,28.085833,23-02-2015,186.7,38.7,30.5,1.9,36.9
-29.042222,24.6,23-02-2015,236.1,6.9,36.43,0.1,6.6
-29.033333,23.983333,23-02-2015,230.7,5.5,36.78,0.1,5.3
-34.031944,22.053333,23-02-2015,162.7,12.200000000000001,27.359999,1.0,11.6
-33.38056,19.30167,23-02-2015,196.40001,13.3,29.369999,8.5,14.5
-30.733889,29.828333,24-02-2015,151.7,29.6,28.769999,5.9,28.7
-26.861111,28.884722,24-02-2015,182.40001,35.800000000000004,29.83,2.2,34.100002
-27.00222,28.76528,24-02-2015,183.40001,34.300000000000004,30.07,2.0,32.7
-26.970278,27.211111,24-02-2015,199.8,28.6,32.09,1.3000001,27.2
-26.619444,27.980833,24-02-2015,190.0,36.6,30.92,1.8000001,34.9
-29.028629,24.638389,24-02-2015,235.6,7.2,36.37,0.1,6.9
-33.13083,18.86278,24-02-2015,209.90001,10.700000000000001,32.559998,10.0,12.3
-29.161667,23.696389,25-02-2015,232.1,4.3,37.1,0.0,4.1
-27.01011111,26.69808333,25-02-2015,210.0,25.5,32.84,0.5,24.2
-23.23572222,27.717,25-02-2015,201.2,32.4,35.829998,0.4,30.800001
-22.548889,28.898056,25-02-2015,195.0,33.0,35.2,0.1,31.4
-22.91028,29.61111,25-02-2015,179.1,44.0,33.36,3.6000001,42.100002
-27.937778,31.209444,25-02-2015,170.90001,15.4,31.42,5.7000003,15.1
-26.905,32.324722,25-02-2015,175.0,18.400000000000002,34.71,3.2,17.6
-28.404444,30.013056,25-02-2015,181.5,15.8,31.949999,3.0,15.2
-30.398056,30.601944,25-02-2015,155.2,30.8,29.64,8.2,30.2
-26.648056,27.089444,25-02-2015,197.3,32.9,31.9,1.5,31.300001
-26.98472222,26.63227778,25-02-2015,207.8,26.200000000000003,32.93,0.5,24.9
-34.405833,19.600556,25-02-2015,163.0,17.0,26.47,8.8,18.0
-32.94583,18.33667,25-02-2015,198.90001,7.2,29.56,5.9,7.8
-24.282222,28.090278,26-02-2015,187.3,51.400000000000006,32.87,4.8,49.2
-23.763056,27.908611,26-02-2015,190.7,43.300000000000004,34.28,3.6000001,41.3
-25.127778,27.628889,26-02-2015,203.40001,48.400000000000006,34.579998,3.1000001,46.100002
-25.20639,27.558,26-02-2015,204.40001,48.2,34.52,2.6000001,45.9
-25.73411,27.21422,26-02-2015,194.2,47.300000000000004,32.07,1.9,45.0
-27.5275,30.858056,26-02-2015,166.3,29.900000000000002,29.97,5.3,28.9
-27.363611,31.783333,26-02-2015,170.5,16.8,33.2,7.6,16.5
-30.13573889,30.67422222,26-02-2015,156.6,25.700000000000003,29.98,6.7000003,25.0
-28.376944,24.303056,26-02-2015,230.7,8.9,36.45,0.2,8.5
-34.329722,18.990278,26-02-2015,166.40001,18.900000000000002,25.51,17.4,22.5
-24.69514,27.40906,27-02-2015,210.1,47.6,35.25,1.9,45.3
-27.573056,24.746389,27-02-2015,235.0,14.0,36.17,0.3,13.3
-27.902778,24.615556,27-02-2015,230.90001,11.600000000000001,36.51,0.2,11.0
-28.058889,30.373611,27-02-2015,176.40001,22.8,30.81,3.6000001,21.9
-29.803611,30.516111,27-02-2015,152.7,22.400000000000002,29.349998,6.1,21.800001
-29.140556,31.391944,03-03-2015,161.8,112.30000000000001,31.13,2.9,106.8
-26.03611,30.99778,03-03-2015,173.3,51.1,31.39,11.1,49.600002
-28.801278,31.955389,03-03-2015,169.6,67.5,31.99,10.2,66.1
-26.970278,27.211111,03-03-2015,199.8,28.6,32.09,1.3000001,27.2
-27.671111,27.236944,03-03-2015,209.5,19.0,32.93,0.5,18.1
-34.031944,22.053333,03-03-2015,162.7,12.200000000000001,27.359999,1.0,11.6
-34.039722,22.133333,03-03-2015,161.8,12.4,27.189999,1.0,11.8
-25.45963889,28.26430556,03-03-2015,192.90001,49.300000000000004,32.93,3.7,47.100002
-27.01011111,26.69808333,04-03-2015,210.0,25.5,32.84,0.5,24.2
-25.81048333,27.90955222,04-03-2015,191.90001,46.800000000000004,31.99,3.0,44.7
-29.641944,30.6875,04-03-2015,158.7,16.8,30.349998,6.0,16.4
-28.747778,31.745833,04-03-2015,171.40001,104.7,32.66,8.5,100.9
-26.648056,27.089444,04-03-2015,197.3,32.9,31.9,1.5,31.300001
-26.880278,26.965,04-03-2015,201.8,28.6,32.53,1.2,27.300001
-26.98472222,26.63227778,04-03-2015,207.8,26.200000000000003,32.93,0.5,24.9
-27.398611,26.614722,04-03-2015,218.2,19.8,33.59,0.5,18.800001
-27.671111,27.236944,04-03-2015,209.5,19.0,32.93,0.5,18.1
-34.02861,22.22222,04-03-2015,159.2,13.3,26.75,1.1,12.7
-27.4,26.624722,04-03-2015,218.2,19.8,33.59,0.5,18.800001
-29.380556,30.2775,05-03-2015,152.7,20.1,28.42,5.7000003,19.5
-26.73806,27.59194,05-03-2015,193.3,33.9,31.109999,1.6,32.3
-26.45,28.085833,05-03-2015,186.7,38.7,30.5,1.9,36.9
-34.005833,22.351111,05-03-2015,156.5,14.4,26.23,2.5,13.8
-29.744167,29.905833,06-03-2015,161.0,26.900000000000002,29.539999,6.3,26.1
-27.00222,28.76528,06-03-2015,183.40001,34.300000000000004,30.07,2.0,32.7
-27.02314,28.59389,06-03-2015,185.5,33.800000000000004,30.33,2.0,32.2
-34.250556,20.9925,17-02-2011,179.40001,17.6,27.33,10.1,18.9
-22.43772222,31.07805556,09-03-2015,196.40001,43.0,36.73,4.3,41.100002
-24.99328,30.81444,09-03-2015,149.90001,64.60000000000001,27.31,15.2,63.100002
-28.735556,29.820556,09-03-2015,180.3,15.8,32.219997,2.8,15.2
-26.970278,27.211111,09-03-2015,199.8,28.6,32.09,1.3000001,27.2
-26.880278,26.965,09-03-2015,201.8,28.6,32.53,1.2,27.300001
-26.510278,28.351389,09-03-2015,183.8,39.2,30.359999,2.3,37.3
-26.73806,27.59194,09-03-2015,193.3,33.9,31.109999,1.6,32.3
-26.45,28.085833,09-03-2015,186.7,38.7,30.5,1.9,36.9
-26.98472222,26.63227778,09-03-2015,207.8,26.200000000000003,32.93,0.5,24.9
-29.160278,26.573333,09-03-2015,220.1,10.0,33.69,0.4,9.5
-27.01011111,26.69808333,10-03-2015,210.0,25.5,32.84,0.5,24.2
-25.20639,27.558,10-03-2015,204.40001,48.2,34.52,2.6000001,45.9
-26.861111,28.884722,10-03-2015,182.40001,35.800000000000004,29.83,2.2,34.100002
-26.648056,27.089444,10-03-2015,197.3,32.9,31.9,1.5,31.300001
-27.802778,28.768333,10-03-2015,181.8,27.900000000000002,29.769999,2.0,26.6
-26.98472222,26.63227778,10-03-2015,207.8,26.200000000000003,32.93,0.5,24.9
-28.141944,26.417778,10-03-2015,220.40001,13.3,33.989998,0.4,12.6
-34.250556,20.9925,21-08-2013,168.1,51.7,29.67,3.1000001,49.3
-28.1175,26.719444,10-03-2015,216.3,13.9,33.579998,0.4,13.2
-28.69485,28.23487,10-03-2015,186.40001,18.1,29.46,1.7,17.300001
-29.615556,27.065278,10-03-2015,208.7,11.700000000000001,32.219997,0.4,11.1
-28.883333,27.89,10-03-2015,190.6,16.7,30.16,1.9,16.0
-34.250556,20.9925,15-04-2014,174.6,9.0,28.07,2.0,8.6
-34.250556,20.9925,20-05-2014,174.6,9.0,28.07,2.0,8.6
-34.250556,20.9925,19-06-2014,174.6,9.0,28.07,2.0,8.6
-34.250556,20.9925,15-07-2014,188.3,16.6,30.269999,1.9,15.8
-34.250556,20.9925,25-09-2014,188.3,16.6,30.269999,1.9,15.8
-31.396,29.2651,10-03-2015,155.7,27.8,29.199999,5.2000003,27.1
-31.554722,29.245556,10-03-2015,145.2,29.700000000000003,27.93,4.8,28.7
-28.338333,31.373611,10-03-2015,164.90001,37.0,31.349998,4.4,35.5
-28.068333,31.55,10-03-2015,176.1,14.0,33.53,4.5,13.6
-29.161667,23.696389,11-03-2015,232.1,4.3,37.1,0.0,4.1
-24.282222,28.090278,11-03-2015,187.3,51.400000000000006,32.87,4.8,49.2
-22.769722,30.886944,11-03-2015,183.1,46.6,34.85,6.6,44.8
-28.44555556,32.325,11-03-2015,162.3,13.5,31.01,10.3,14.7
-27.00222,28.76528,11-03-2015,183.40001,34.300000000000004,30.07,2.0,32.7
-27.02314,28.59389,11-03-2015,185.5,33.800000000000004,30.33,2.0,32.2
-27.273889,28.49,11-03-2015,186.7,31.1,30.269999,2.3,29.7
-27.4275,28.525833,11-03-2015,186.1,29.900000000000002,30.179998,2.3,28.6
-27.3,28.586944,11-03-2015,185.6,31.1,30.24,2.3,29.7
-28.141944,26.417778,11-03-2015,220.40001,13.3,33.989998,0.4,12.6
-28.1175,26.719444,11-03-2015,216.3,13.9,33.579998,0.4,13.2
-28.116667,26.725278,11-03-2015,216.3,13.9,33.579998,0.4,13.2
-27.671111,27.236944,11-03-2015,209.5,19.0,32.93,0.5,18.1
-34.092222,21.295278,29-11-2011,181.40001,12.600000000000001,30.72,4.6,12.7
-34.092222,21.295278,18-04-2012,167.0,14.3,28.38,4.7000003,14.400001
-30.160091,27.40124,11-03-2015,201.2,13.200000000000001,31.57,0.5,12.6
-34.092222,21.295278,12-06-2012,167.0,14.3,28.38,4.7000003,14.400001
-30.336111,27.359444,11-03-2015,201.5,13.4,31.58,0.6,12.8
-30.568333,29.422778,11-03-2015,157.8,25.400000000000002,28.07,4.0,24.5
-30.570833,29.150556,11-03-2015,159.7,25.5,27.92,2.6000001,24.4
-31.104278,29.399722,11-03-2015,154.2,28.0,29.029999,5.0,27.1
-30.830556,26.921389,12-03-2015,205.40001,11.100000000000001,32.04,0.5,10.6
-24.670833,28.560833,12-03-2015,187.5,59.1,32.86,4.8,56.5
-28.75,30.442778,12-03-2015,181.40001,15.600000000000001,33.11,2.8,15.0
-29.161667,30.629722,12-03-2015,155.0,17.6,28.789999,5.1,17.1
-26.619444,27.980833,12-03-2015,190.0,36.6,30.92,1.8000001,34.9
-34.092222,21.295278,05-11-2013,163.8,55.7,29.89,1.7,53.0
-27.38972222,26.46388889,12-03-2015,219.6,19.5,33.79,0.5,18.5
-34.092222,21.295278,07-01-2014,55.600002,19.1,20.13,1.3000001,18.2
-28.1175,26.719444,12-03-2015,216.3,13.9,33.579998,0.4,13.2
-27.398611,26.614722,12-03-2015,218.2,19.8,33.59,0.5,18.800001
-29.160278,26.573333,12-03-2015,220.1,10.0,33.69,0.4,9.5
-31.000833,26.353056,12-03-2015,208.7,7.9,31.769999,0.3,7.5
-30.679722,26.7125,12-03-2015,211.40001,9.9,32.93,0.4,9.5
-31.031389,28.883333,12-03-2015,161.1,26.6,29.039999,2.3,25.300001
-30.86013889,29.07125,12-03-2015,161.8,25.700000000000003,29.439999,2.1000001,24.5
-30.77586667,29.03221667,12-03-2015,162.90001,25.700000000000003,29.39,2.0,24.5
-34.250556,20.9925,12-03-2015,180.8,14.0,29.32,6.1,14.0
-28.308889,31.9025,12-03-2015,171.8,21.6,33.18,8.2,21.9
-27.4,26.624722,12-03-2015,218.2,19.8,33.59,0.5,18.800001
-28.116667,26.725278,13-03-2015,216.3,13.9,33.579998,0.4,13.2
-27.573056,24.746389,13-03-2015,235.0,14.0,36.17,0.3,13.3
-27.902778,24.615556,13-03-2015,230.90001,11.600000000000001,36.51,0.2,11.0
-29.987778,29.851667,14-03-2015,155.3,28.3,28.689999,6.9,27.6
-25.99136,27.84208,16-03-2015,187.6,46.0,31.01,2.9,43.9
-26.45,28.085833,16-03-2015,186.7,38.7,30.5,1.9,36.9
-32.502778,19.535833,16-03-2015,234.0,5.0,34.0,2.1000001,5.0
-22.225556,29.990556,17-03-2015,192.8,29.700000000000003,35.86,0.2,28.2
-24.183889,30.823889,17-03-2015,173.7,45.5,34.07,6.0,43.7
-26.861111,28.884722,17-03-2015,182.40001,35.800000000000004,29.83,2.2,34.100002
-27.802778,28.768333,17-03-2015,181.8,27.900000000000002,29.769999,2.0,26.6
-34.075556,20.145556,17-03-2015,182.5,12.700000000000001,30.89,5.3,12.900001
-32.595833,19.009444,17-03-2015,221.2,6.6000000000000005,33.96,7.7000003,7.5
-25.45963889,28.26430556,17-03-2015,192.90001,49.300000000000004,32.93,3.7,47.100002
-25.81048333,27.90955222,18-03-2015,191.90001,46.800000000000004,31.99,3.0,44.7
-29.641944,30.6875,18-03-2015,158.7,16.8,30.349998,6.0,16.4
-26.905,32.324722,18-03-2015,175.0,18.400000000000002,34.71,3.2,17.6
-29.758889,30.935278,18-03-2015,153.6,47.300000000000004,29.89,5.8,45.4
-27.00222,28.76528,18-03-2015,183.40001,34.300000000000004,30.07,2.0,32.7
-26.619444,27.980833,18-03-2015,190.0,36.6,30.92,1.8000001,34.9
-33.13083,18.86278,18-03-2015,209.90001,10.700000000000001,32.559998,10.0,12.3
-27.01011111,26.69808333,19-03-2015,210.0,25.5,32.84,0.5,24.2
-23.658056,31.05,19-03-2015,177.1,36.1,34.719997,5.5,34.7
-24.058889,31.237222,19-03-2015,174.1,42.0,34.55,6.9,40.4
-27.363611,31.783333,19-03-2015,170.5,16.8,33.2,7.6,16.5
-26.648056,27.089444,19-03-2015,197.3,32.9,31.9,1.5,31.300001
-26.970278,27.211111,19-03-2015,199.8,28.6,32.09,1.3000001,27.2
-26.880278,26.965,19-03-2015,201.8,28.6,32.53,1.2,27.300001
-27.4275,28.525833,19-03-2015,186.1,29.900000000000002,30.179998,2.3,28.6
-26.98472222,26.63227778,19-03-2015,207.8,26.200000000000003,32.93,0.5,24.9
-24.679167,30.8025,20-03-2015,162.7,68.60000000000001,29.26,11.400001,66.4
-29.744167,29.905833,20-03-2015,161.0,26.900000000000002,29.539999,6.3,26.1
-28.96362,19.15486,21-03-2015,253.7,0.2,38.5,0.0,0.2
-25.49037,30.6986,23-03-2015,165.0,50.1,30.279999,13.7,48.9
-29.744167,29.905833,23-03-2015,161.0,26.900000000000002,29.539999,6.3,26.1
-26.970278,27.211111,23-03-2015,199.8,28.6,32.09,1.3000001,27.2
-29.042222,24.6,23-03-2015,236.1,6.9,36.43,0.1,6.6
-29.033333,23.983333,23-03-2015,230.7,5.5,36.78,0.1,5.3
-33.501667,21.624167,23-03-2015,189.6,9.0,29.73,0.1,8.6
-33.38056,19.30167,23-03-2015,196.40001,13.3,29.369999,8.5,14.5
-27.01011111,26.69808333,24-03-2015,210.0,25.5,32.84,0.5,24.2
-22.935,28.004167,24-03-2015,199.5,32.2,35.76,0.2,30.6
-34.065833,20.404167,24-03-2015,177.6,11.8,31.42,4.5,11.7
-23.763056,27.908611,24-03-2015,190.7,43.300000000000004,34.28,3.6000001,41.3
-23.23572222,27.717,24-03-2015,201.2,32.4,35.829998,0.4,30.800001
-25.127778,27.628889,24-03-2015,203.40001,48.400000000000006,34.579998,3.1000001,46.100002
-25.20639,27.558,24-03-2015,204.40001,48.2,34.52,2.6000001,45.9
-24.69514,27.40906,24-03-2015,210.1,47.6,35.25,1.9,45.3
-25.681111,31.783333,24-03-2015,165.1,31.700000000000003,32.89,8.8,30.7
-25.67386,31.57527,24-03-2015,171.40001,33.800000000000004,33.559998,8.7,32.8
-30.733889,29.828333,24-03-2015,151.7,29.6,28.769999,5.9,28.7
-29.987778,29.851667,24-03-2015,155.3,28.3,28.689999,6.9,27.6
-26.648056,27.089444,24-03-2015,197.3,32.9,31.9,1.5,31.300001
-26.880278,26.965,24-03-2015,201.8,28.6,32.53,1.2,27.300001
-26.73806,27.59194,24-03-2015,193.3,33.9,31.109999,1.6,32.3
-26.45,28.085833,24-03-2015,186.7,38.7,30.5,1.9,36.9
-27.273889,28.49,24-03-2015,186.7,31.1,30.269999,2.3,29.7
-27.3,28.586944,24-03-2015,185.6,31.1,30.24,2.3,29.7
-26.98472222,26.63227778,24-03-2015,207.8,26.200000000000003,32.93,0.5,24.9
-29.028629,24.638389,24-03-2015,235.6,7.2,36.37,0.1,6.9
-33.31388889,19.07472222,24-03-2015,207.5,12.9,31.99,10.900001,14.6
-22.225556,29.990556,25-03-2015,192.8,29.700000000000003,35.86,0.2,28.2
-25.436111,31.982222,25-03-2015,164.6,29.3,33.91,9.2,28.6
-22.548889,28.898056,25-03-2015,195.0,33.0,35.2,0.1,31.4
-22.91028,29.61111,25-03-2015,179.1,44.0,33.36,3.6000001,42.100002
-25.362222,31.956667,25-03-2015,162.1,29.6,33.3,9.0,28.800001
-25.14944444,31.94055556,25-03-2015,162.40001,30.700000000000003,33.19,8.6,29.800001
-28.404444,30.013056,25-03-2015,181.5,15.8,31.949999,3.0,15.2
-30.398056,30.601944,25-03-2015,155.2,30.8,29.64,8.2,30.2
-27.169444,29.233889,25-03-2015,177.0,34.4,29.41,1.8000001,32.8
-26.861111,28.884722,25-03-2015,182.40001,35.800000000000004,29.83,2.2,34.100002
-27.00222,28.76528,25-03-2015,183.40001,34.300000000000004,30.07,2.0,32.7
-27.4275,28.525833,25-03-2015,186.1,29.900000000000002,30.179998,2.3,28.6
-34.405833,19.600556,25-03-2015,163.0,17.0,26.47,8.8,18.0
-32.94583,18.33667,25-03-2015,198.90001,7.2,29.56,5.9,7.8
-25.57877778,29.12747222,25-03-2015,186.90001,50.2,32.3,3.4,48.0
-26.03611,30.99778,26-03-2015,173.3,51.1,31.39,11.1,49.600002
-27.937778,31.209444,26-03-2015,170.90001,15.4,31.42,5.7000003,15.1
-30.13573889,30.67422222,26-03-2015,156.6,25.700000000000003,29.98,6.7000003,25.0
-26.619444,27.980833,26-03-2015,190.0,36.6,30.92,1.8000001,34.9
-28.376944,24.303056,26-03-2015,230.7,8.9,36.45,0.2,8.5
-34.329722,18.990278,26-03-2015,166.40001,18.900000000000002,25.51,17.4,22.5
-33.897778,20.012778,26-03-2015,195.6,11.4,31.66,4.7000003,11.6
-27.573056,24.746389,27-03-2015,235.0,14.0,36.17,0.3,13.3
-27.902778,24.615556,27-03-2015,230.90001,11.600000000000001,36.51,0.2,11.0
-29.803611,30.516111,27-03-2015,152.7,22.400000000000002,29.349998,6.1,21.800001
-25.99136,27.84208,30-03-2015,187.6,46.0,31.01,2.9,43.9
-29.380556,30.2775,30-03-2015,152.7,20.1,28.42,5.7000003,19.5
-29.140556,31.391944,31-03-2015,161.8,112.30000000000001,31.13,2.9,106.8
-28.801278,31.955389,31-03-2015,169.6,67.5,31.99,10.2,66.1
-26.45,28.085833,31-03-2015,186.7,38.7,30.5,1.9,36.9
-25.45963889,28.26430556,31-03-2015,192.90001,49.300000000000004,32.93,3.7,47.100002
-34.031944,22.053333,04-12-2014,168.5,19.700000000000003,28.019999,1.3000001,18.7
-29.161667,23.696389,01-04-2015,232.1,4.3,37.1,0.0,4.1
-25.81048333,27.90955222,01-04-2015,191.90001,46.800000000000004,31.99,3.0,44.7
-28.747778,31.745833,01-04-2015,171.40001,104.7,32.66,8.5,100.9
-26.861111,28.884722,01-04-2015,182.40001,35.800000000000004,29.83,2.2,34.100002
-27.00222,28.76528,01-04-2015,183.40001,34.300000000000004,30.07,2.0,32.7
-29.033333,23.983333,01-04-2015,230.7,5.5,36.78,0.1,5.3
-29.744167,29.905833,02-04-2015,161.0,26.900000000000002,29.539999,6.3,26.1
-28.96362,19.15486,04-04-2015,253.7,0.2,38.5,0.0,0.2
-34.039722,22.133333,19-01-2011,156.0,21.1,25.16,7.3,21.6
-25.127778,27.628889,07-04-2015,203.40001,48.400000000000006,34.579998,3.1000001,46.100002
-25.20639,27.558,07-04-2015,204.40001,48.2,34.52,2.6000001,45.9
-24.69514,27.40906,07-04-2015,210.1,47.6,35.25,1.9,45.3
-24.99328,30.81444,07-04-2015,149.90001,64.60000000000001,27.31,15.2,63.100002
-28.735556,29.820556,07-04-2015,180.3,15.8,32.219997,2.8,15.2
-26.73806,27.59194,07-04-2015,193.3,33.9,31.109999,1.6,32.3
-27.398611,26.614722,07-04-2015,218.2,19.8,33.59,0.5,18.800001
-27.671111,27.236944,07-04-2015,209.5,19.0,32.93,0.5,18.1
-31.396,29.2651,07-04-2015,155.7,27.8,29.199999,5.2000003,27.1
-31.554722,29.245556,07-04-2015,145.2,29.700000000000003,27.93,4.8,28.7
-28.338333,31.373611,07-04-2015,164.90001,37.0,31.349998,4.4,35.5
-28.068333,31.55,07-04-2015,176.1,14.0,33.53,4.5,13.6
-25.73411,27.21422,08-04-2015,194.2,47.300000000000004,32.07,1.9,45.0
-27.169444,29.233889,08-04-2015,177.0,34.4,29.41,1.8000001,32.8
-26.861111,28.884722,08-04-2015,182.40001,35.800000000000004,29.83,2.2,34.100002
-26.98472222,26.63227778,08-04-2015,207.8,26.200000000000003,32.93,0.5,24.9
-27.398611,26.614722,08-04-2015,218.2,19.8,33.59,0.5,18.800001
-30.568333,29.422778,08-04-2015,157.8,25.400000000000002,28.07,4.0,24.5
-30.570833,29.150556,08-04-2015,159.7,25.5,27.92,2.6000001,24.4
-31.104278,29.399722,08-04-2015,154.2,28.0,29.029999,5.0,27.1
-34.031944,22.053333,08-04-2015,162.7,12.200000000000001,27.359999,1.0,11.6
-27.4,26.624722,08-04-2015,218.2,19.8,33.59,0.5,18.800001
-27.01011111,26.69808333,09-04-2015,210.0,25.5,32.84,0.5,24.2
-24.768889,31.39,09-04-2015,166.0,44.400000000000006,32.989998,8.2,42.8
-28.44555556,32.325,04-06-2015,162.3,13.5,31.01,10.3,14.7
-27.602222,29.942778,09-04-2015,185.90001,35.0,31.789999,3.5,33.5
-28.75,30.442778,09-04-2015,181.40001,15.600000000000001,33.11,2.8,15.0
-29.161667,30.629722,09-04-2015,155.0,17.6,28.789999,5.1,17.1
-26.648056,27.089444,09-04-2015,197.3,32.9,31.9,1.5,31.300001
-26.970278,27.211111,09-04-2015,199.8,28.6,32.09,1.3000001,27.2
-26.880278,26.965,09-04-2015,201.8,28.6,32.53,1.2,27.300001
-28.376944,24.303056,09-04-2015,230.7,8.9,36.45,0.2,8.5
-29.1825,23.575556,09-04-2015,236.40001,3.9000000000000004,37.02,0.0,3.7
-31.031389,28.883333,09-04-2015,161.1,26.6,29.039999,2.3,25.300001
-30.86013889,29.07125,09-04-2015,161.8,25.700000000000003,29.439999,2.1000001,24.5
-30.77586667,29.03221667,09-04-2015,162.90001,25.700000000000003,29.39,2.0,24.5
-28.308889,31.9025,09-04-2015,171.8,21.6,33.18,8.2,21.9
-27.671111,27.236944,10-04-2015,209.5,19.0,32.93,0.5,18.1
-27.573056,24.746389,10-04-2015,235.0,14.0,36.17,0.3,13.3
-34.039722,22.133333,08-04-2015,161.8,12.4,27.189999,1.0,11.8
-27.902778,24.615556,10-04-2015,230.90001,11.600000000000001,36.51,0.2,11.0
-34.02861,22.22222,10-04-2015,159.2,13.3,26.75,1.1,12.7
-24.679167,30.8025,13-04-2015,162.7,68.60000000000001,29.26,11.400001,66.4
